Datetime,OR
2022-01-14 12:00:00,1.3519898333333331
2022-01-14 13:00:00,1.07949955
2022-01-14 14:00:00,0.9486466833333334
2022-01-14 15:00:00,0.9188686666666668
2022-01-14 16:00:00,0.9503257
2022-01-14 17:00:00,0.6977686
2022-01-14 18:00:00,0.4395755333333333
2022-01-14 19:00:00,0.3420636333333333
2022-01-14 20:00:00,0.2922218
2022-01-14 21:00:00,0.2583627833333333
2022-01-14 22:00:00,0.2389161333333333
2022-01-14 23:00:00,0.2296055833333333
2022-01-15 00:00:00,0.2270132
2022-01-15 01:00:00,0.2544285666666666
2022-01-15 02:00:00,0.2898635166666666
2022-01-15 03:00:00,0.2656453333333333
2022-01-15 04:00:00,0.2486793333333333
2022-01-15 05:00:00,0.2419677999999999
2022-01-15 06:00:00,0.2446942333333333
2022-01-15 07:00:00,0.2492977333333333
2022-01-15 08:00:00,0.25434515
2022-01-15 09:00:00,0.25717355
2022-01-15 10:00:00,0.3233842333333333
2022-01-15 11:00:00,0.687578
2022-01-15 12:00:00,1.0592510833333333
2022-01-15 13:00:00,1.1813781666666665
2022-01-15 14:00:00,1.03079345
2022-01-15 15:00:00,0.64775675
2022-01-15 16:00:00,0.4166526166666667
2022-01-15 17:00:00,0.4315272666666667
2022-01-15 18:00:00,0.74458505
2022-01-15 19:00:00,1.2804027833333331
2022-01-15 20:00:00,1.6243046666666667
2022-01-15 21:00:00,1.591686333333333
2022-01-15 22:00:00,1.0587757666666666
